# extern_census.tsv — GENERATED by scripts/extract/gen_extern_census.sh.
# Oracle: leanprover/lean4 v4.32.0 commit 8c9756b28d64dab099da31a4c09229a9e6a2ef35 (verified against SUITE.lock).
# Pin-verified environment walk over the full `Lean` import closure
# (plan Appendix C). Regenerate with the script; never edit by hand (Rule D5).
schema fln-extern-census/1
extern_count	954
constant_count	204543
columns	name	kind	module	arity	level_params	entries
summary	_aux_Init_Notation___unexpand_Eq_1	defn	1
summary	_aux_Init_Notation___unexpand_Function_comp_1	defn	1
summary	_aux_Init_Notation___unexpand_Functor_map_1	defn	1
summary	_aux_Init_Notation___unexpand_GE_ge_1	defn	1
summary	_aux_Init_Notation___unexpand_GE_ge_2	defn	1
summary	_aux_Init_Notation___unexpand_GT_gt_1	defn	1
summary	_aux_Init_Notation___unexpand_HAdd_hAdd_1	defn	1
summary	_aux_Init_Notation___unexpand_HAnd_hAnd_1	defn	1
summary	_aux_Init_Notation___unexpand_HAppend_hAppend_1	defn	1
summary	_aux_Init_Notation___unexpand_HDiv_hDiv_1	defn	1
summary	_aux_Init_Notation___unexpand_HEq_1	defn	1
summary	_aux_Init_Notation___unexpand_HMod_hMod_1	defn	1
summary	_aux_Init_Notation___unexpand_HMul_hMul_1	defn	1
summary	_aux_Init_Notation___unexpand_HOr_hOr_1	defn	1
summary	_aux_Init_Notation___unexpand_HPow_hPow_1	defn	1
summary	_aux_Init_Notation___unexpand_HSMul_hSMul_1	defn	1
summary	_aux_Init_Notation___unexpand_HShiftLeft_hShiftLeft_1	defn	1
summary	_aux_Init_Notation___unexpand_HShiftRight_hShiftRight_1	defn	1
summary	_aux_Init_Notation___unexpand_HSub_hSub_1	defn	1
summary	_aux_Init_Notation___unexpand_HXor_hXor_1	defn	1
summary	_aux_Init_Notation___unexpand_Inv_inv_1	defn	1
summary	_aux_Init_Notation___unexpand_LE_le_1	defn	1
summary	_aux_Init_Notation___unexpand_LE_le_2	defn	1
summary	_aux_Init_Notation___unexpand_LT_lt_1	defn	1
summary	_aux_Init_Notation___unexpand_List_cons_1	defn	1
summary	_aux_Init_Notation___unexpand_Membership_mem_1	defn	1
summary	_aux_Init_Notation___unexpand_Neg_neg_1	defn	1
summary	_aux_Init_Notation___unexpand_Not_1	defn	1
summary	_aux_Init_Notation___unexpand_Or_1	defn	1
summary	_aux_Init_Notation___unexpand_PProd_1	defn	1
summary	_aux_Init_Notation___unexpand_Prod_1	defn	1
summary	_aux_Init_System_IO___macroRules_termPrintln!___1	defn	1
summary	_aux_Init_Tactics___macroRules_tacticGet_elem_tactic_1	defn	1
summary	_aux_Init_Tactics___macroRules_tacticGet_elem_tactic_extensible_1	defn	1
summary	_aux_Init_Tactics___macroRules_tacticGet_elem_tactic_extensible_2	defn	1
summary	_aux_Init_Tactics___macroRules_tacticGet_elem_tactic_extensible_3	defn	1
summary	_aux_Init_WFTactics___macroRules_tacticClean_wf_1	defn	1
summary	_aux_Init_WFTactics___macroRules_tacticDecreasing_tactic_1	defn	1
summary	_aux_Init_WFTactics___macroRules_tacticDecreasing_trivial_1	defn	1
summary	_aux_Init_WFTactics___macroRules_tacticDecreasing_trivial_2	defn	1
summary	_aux_Init_WFTactics___macroRules_tacticDecreasing_trivial_3	defn	1
summary	_aux_Init_WFTactics___macroRules_tacticDecreasing_trivial_pre_omega_1	defn	1
summary	_aux_Init_WFTactics___macroRules_tacticDecreasing_trivial_pre_omega_2	defn	1
summary	_aux_Init_WFTactics___macroRules_tacticDecreasing_trivial_pre_omega_3	defn	1
summary	_aux_Init_WFTactics___macroRules_tacticDecreasing_with__1	defn	1
summary	_aux_Init_WFTactics___macroRules_tacticSimp_wf_1	defn	1
summary	_aux_Lean_Meta_Tactic_Simp_BuiltinSimprocs_SInt___macroRules_commandDeclare_sint_simprocs__1	defn	1
summary	_aux_Lean_Meta_Tactic_Simp_BuiltinSimprocs_UInt___macroRules_commandDeclare_uint_simprocs__1	defn	1
summary	_private	ctor	423
summary	_private	defn	33221
summary	_private	induct	226
summary	_private	opaque	1299
summary	_private	rec	229
summary	_private	thm	23498
summary	absurd	defn	1
summary	absurd	thm	1
summary	acc_transGen_iff	thm	1
summary	addParenHeuristic	defn	1
summary	allocprof	opaque	1
summary	andM	defn	1
summary	and_and_and_comm	thm	1
summary	and_and_left	thm	1
summary	and_and_right	thm	1
summary	and_assoc	thm	1
summary	and_comm	thm	1
summary	and_congr	thm	1
summary	and_congr_left	thm	1
summary	and_congr_left'	thm	1
summary	and_congr_left_eq	thm	1
summary	and_congr_left_iff	thm	2
summary	and_congr_right	thm	1
summary	and_congr_right'	thm	1
summary	and_congr_right_eq	thm	1
summary	and_congr_right_iff	thm	2
summary	and_exists_self	thm	2
summary	and_false	thm	1
summary	and_iff_left	thm	1
summary	and_iff_left_iff_imp	thm	2
summary	and_iff_left_of_imp	thm	1
summary	and_iff_right	thm	1
summary	and_iff_right_iff_imp	thm	2
summary	and_iff_right_of_imp	thm	1
summary	and_imp	thm	2
summary	and_imp_left_iff_true	thm	2
summary	and_imp_right_iff_true	thm	2
summary	and_left_comm	thm	1
summary	and_not_self	thm	2
summary	and_not_self_iff	thm	1
summary	and_or_left	thm	1
summary	and_or_right	thm	1
summary	and_right_comm	thm	1
summary	and_rotate	thm	1
summary	and_self	thm	1
summary	and_self_iff	thm	1
summary	and_self_left	thm	2
summary	and_self_right	thm	2
summary	and_true	thm	1
summary	apply_dite	thm	1
summary	apply_eqRec	thm	1
summary	apply_ite	thm	1
summary	apply_maxOn	thm	1
summary	apply_maxOn_le_iff	thm	1
summary	apply_minOn_le_left	thm	1
summary	apply_minOn_le_right	thm	1
summary	autoParam	defn	1
summary	beqOfOrd	defn	1
summary	beq_eq_false_iff_ne	thm	2
summary	beq_false	thm	1
summary	beq_false_of_ne	thm	1
summary	beq_iff_eq	thm	2
summary	beq_of_eq	thm	1
summary	beq_self_eq_true	thm	1
summary	beq_self_eq_true'	thm	1
summary	beq_true	thm	1
summary	bind_congr	thm	1
summary	bind_map_left	thm	1
summary	bind_pure	thm	1
summary	bind_pure_unit	thm	1
summary	binderNameHint	defn	1
summary	binderNameHint	thm	1
summary	bne	defn	1
summary	bne	thm	1
summary	bne_comm	thm	1
summary	bne_eq	thm	1
summary	bne_eq_false_iff_eq	thm	2
summary	bne_iff_ne	thm	2
summary	bne_self_eq_false	thm	1
summary	bne_self_eq_false'	thm	1
summary	bool	defn	2
summary	boolIfThenElse	defn	1
summary	boolPredToPred	defn	1
summary	boolRelToRel	defn	1
summary	boolToProp	defn	1
summary	boolToSort	defn	1
summary	bool_to_prop	opaque	1
summary	cast	defn	1
summary	cast	thm	2
summary	cast_cast	thm	1
summary	cast_eq	thm	1
summary	cast_heq	thm	2
summary	coeFunNotation	defn	1
summary	coeNotation	defn	1
summary	coeSortNotation	defn	1
summary	commandDeclare_bitwise_int_theorems__	defn	1
summary	commandDeclare_bitwise_uint_theorems__	defn	1
summary	commandDeclare_int_theorems__	defn	1
summary	commandDeclare_sint_simprocs_	defn	1
summary	commandDeclare_uint_simprocs_	defn	1
summary	commandDeclare_uint_theorems__	defn	1
summary	compareLex	defn	1
summary	compareLex	thm	1
summary	compareLex_eq_eq	thm	2
summary	compareOfLessAndBEq	defn	1
summary	compareOfLessAndEq	defn	1
summary	compareOfLessAndEq	thm	1
summary	compareOfLessAndEq_eq_eq	thm	1
summary	compareOfLessAndEq_eq_gt	thm	1
summary	compareOfLessAndEq_eq_gt_of_lt_iff_not_gt_and_ne	thm	1
summary	compareOfLessAndEq_eq_lt	thm	2
summary	compareOfLessAndEq_eq_swap	thm	1
summary	compareOfLessAndEq_eq_swap_of_lt_iff_not_gt_and_ne	thm	1
summary	compareOn	defn	1
summary	compareOn	thm	1
summary	cond	defn	2
summary	cond	thm	2
summary	cond_false	thm	1
summary	cond_true	thm	1
summary	congr	thm	1
summary	congrArg	thm	1
summary	congrFun	thm	1
summary	congrFun'	thm	1
summary	control	defn	1
summary	control	thm	1
summary	controlAt	defn	1
summary	controlAt	thm	1
summary	dbgSleep	defn	1
summary	dbgStackTrace	defn	1
summary	dbgStackTraceIf	defn	1
summary	dbgTrace	defn	1
summary	dbgTraceIfShared	defn	1
summary	dbgTraceVal	defn	1
summary	decEq	defn	1
summary	decPropToBool	defn	1
summary	decidableGetElem?	defn	1
summary	decidableGetElem?	thm	1
summary	decidable_of_bool	defn	2
summary	decidable_of_bool	thm	2
summary	decidable_of_decidable_of_eq	defn	1
summary	decidable_of_decidable_of_eq	thm	1
summary	decidable_of_decidable_of_iff	defn	1
summary	decidable_of_decidable_of_iff	thm	1
summary	decidable_of_iff	defn	1
summary	decidable_of_iff'	defn	1
summary	decide_eq_decide	thm	2
summary	decide_eq_false	thm	1
summary	decide_eq_false_iff_not	thm	2
summary	decide_eq_true	thm	1
summary	decide_eq_true_eq	thm	1
summary	decide_eq_true_iff	thm	2
summary	decide_false	thm	1
summary	decide_implies	thm	1
summary	decide_ite	thm	1
summary	decide_not	thm	1
summary	decide_true	thm	1
summary	default	defn	2
summary	dif_eq_if	thm	1
summary	dif_neg	thm	1
summary	dif_pos	thm	1
summary	dite	defn	1
summary	dite	thm	1
summary	dite_cond_congr	thm	1
summary	dite_cond_eq_false	thm	1
summary	dite_cond_eq_true	thm	1
summary	dite_congr	thm	1
summary	dite_else_false	thm	2
summary	dite_else_true	thm	2
summary	dite_eq_ite	thm	1
summary	dite_eq_left_iff	thm	2
summary	dite_eq_right_iff	thm	2
summary	dite_false	thm	1
summary	dite_iff_left_iff	thm	2
summary	dite_iff_right_iff	thm	2
summary	dite_not	thm	1
summary	dite_then_false	thm	2
summary	dite_then_true	thm	2
summary	dite_true	thm	1
summary	dreduceDIte	defn	1
summary	dreduceIte	defn	1
summary	eagerReduce	defn	1
summary	elabAsAuxLemma	defn	1
summary	elabTestExtern	defn	1
summary	emptyRelation	defn	1
summary	emptyWf	defn	1
summary	emptyWf	thm	1
summary	eqRec_heq	thm	1
summary	eqRec_heq_iff	thm	1
summary	eq_comm	thm	1
summary	eq_false	thm	1
summary	eq_false'	thm	1
summary	eq_false_of_decide	thm	1
summary	eq_false_of_ne_true	thm	1
summary	eq_iff_iff	thm	3
summary	eq_iff_true_of_subsingleton	thm	1
summary	eq_mp_eq_cast	thm	1
summary	eq_mpr_eq_cast	thm	1
summary	eq_of_heq	thm	1
summary	eq_self	thm	1
summary	eq_self_iff_true	thm	1
summary	eq_true	thm	1
summary	eq_true_eq_id	thm	1
summary	eq_true_of_decide	thm	1
summary	eq_true_of_ne_false	thm	1
summary	equivBEq_of_iff_apply_eq	thm	1
summary	equivalence_true	thm	1
summary	exists_and_left	thm	2
summary	exists_and_right	thm	2
summary	exists_and_self	thm	2
summary	exists_apply_eq_apply	thm	2
summary	exists_comm	thm	1
summary	exists_congr	thm	1
summary	exists_const	thm	2
summary	exists_eq	thm	2
summary	exists_eq'	thm	2
summary	exists_eq_left	thm	2
summary	exists_eq_left'	thm	2
summary	exists_eq_or_imp	thm	2
summary	exists_eq_or_imp'	thm	2
summary	exists_eq_right	thm	2
summary	exists_eq_right'	thm	2
summary	exists_eq_right_right	thm	2
summary	exists_eq_right_right'	thm	2
summary	exists_false	thm	2
summary	exists_idem	thm	2
summary	exists_imp	thm	1
summary	exists_or	thm	1
summary	exists_or_eq_imp	thm	2
summary	exists_or_eq_imp'	thm	2
summary	exists_or_eq_left	thm	2
summary	exists_or_eq_left'	thm	2
summary	exists_or_eq_right	thm	2
summary	exists_or_eq_right'	thm	2
summary	exists_prop	thm	2
summary	exists_prop'	thm	1
summary	exists_prop_congr	thm	1
summary	exists_prop_decidable	defn	2
summary	exists_prop_decidable	thm	2
summary	exists_prop_eq	thm	2
summary	exists_prop_eq'	thm	2
summary	exists_prop_of_true	thm	1
summary	exists_true_left	thm	2
summary	exists₂_congr	thm	1
summary	exists₂_imp	thm	1
summary	exists₃_congr	thm	1
summary	exists₄_congr	thm	1
summary	exists₅_congr	thm	1
summary	false_and	thm	1
summary	false_eq_decide_iff	thm	2
summary	false_iff	thm	1
summary	false_iff_true	thm	1
summary	false_imp_iff	thm	1
summary	false_implies	thm	1
summary	false_ne_true	thm	1
summary	false_of_ne	thm	1
summary	false_of_true_eq_false	thm	1
summary	false_of_true_iff_false	thm	1
summary	false_or	thm	1
summary	flip	defn	1
summary	flip	thm	1
summary	flip_flip	thm	1
summary	float32Spec	opaque	1
summary	floatSpec	opaque	1
summary	forIn'_eq_forIn	thm	1
summary	forIn_eq_forIn'	thm	1
summary	forall_and	thm	1
summary	forall_apply_eq_imp_iff	thm	2
summary	forall_apply_eq_imp_iff₂	thm	2
summary	forall_comm	thm	1
summary	forall_congr	thm	1
summary	forall_congr'	thm	1
summary	forall_const	thm	2
summary	forall_eq	thm	2
summary	forall_eq'	thm	2
summary	forall_eq_apply_imp_iff	thm	2
summary	forall_eq_or_imp	thm	2
summary	forall_eq_or_imp'	thm	1
summary	forall_exists_index	thm	2
summary	forall_false	thm	1
summary	forall_imp	thm	1
summary	forall_not_of_not_exists	thm	1
summary	forall_or_eq_imp	thm	1
summary	forall_or_eq_imp'	thm	1
summary	forall_or_imp_or_self_left_left	thm	1
summary	forall_or_imp_or_self_left_right	thm	1
summary	forall_or_imp_or_self_right_left	thm	1
summary	forall_or_imp_or_self_right_right	thm	1
summary	forall_prop_congr_dom	thm	1
summary	forall_prop_decidable	defn	1
summary	forall_prop_decidable	thm	2
summary	forall_prop_domain_congr	thm	1
summary	forall_prop_of_false	thm	1
summary	forall_prop_of_true	thm	1
summary	forall_self_imp	thm	2
summary	forall₂_congr	thm	1
summary	forall₃_congr	thm	1
summary	forall₄_congr	thm	1
summary	forall₅_congr	thm	1
summary	funext	thm	1
summary	funext_iff	thm	1
summary	ge_iff_le	thm	2
summary	getCasesInfo?	defn	1
summary	getElem!_neg	thm	1
summary	getElem!_pos	thm	1
summary	getElem?_eq_none_iff	thm	2
summary	getElem?_eq_some_getElem_iff	thm	2
summary	getElem?_eq_some_iff	thm	1
summary	getElem?_neg	thm	1
summary	getElem?_pos	thm	1
summary	getElem_congr	thm	1
summary	getElem_congr_coll	thm	1
summary	getElem_congr_idx	thm	1
summary	getElem_of_getElem?	thm	1
summary	getModify	defn	1
summary	getModify	thm	1
summary	getThe	defn	1
summary	get_getElem?	thm	2
summary	gt_iff_lt	thm	2
summary	guard	defn	1
summary	guard_msgs	opaque	1
summary	hash64	defn	1
summary	hash_eq	thm	1
summary	have_body_congr'	thm	1
summary	have_body_congr_dep'	thm	1
summary	have_congr'	thm	1
summary	have_unused'	thm	1
summary	have_unused_dep'	thm	1
summary	have_val_congr'	thm	1
summary	heq_comm	thm	1
summary	heq_eqRec_iff	thm	1
summary	heq_eq_eq	thm	1
summary	heq_of_eq	thm	1
summary	heq_of_eqRec_eq	thm	1
summary	heq_of_eq_of_heq	thm	1
summary	heq_of_heq_of_eq	thm	1
summary	heq_self_iff_true	thm	1
summary	hexDigitRepr	defn	1
summary	hint	defn	1
summary	id	defn	1
summary	id	thm	1
summary	id_def	thm	1
summary	id_eq	thm	1
summary	id_map'	thm	1
summary	if_false	thm	1
summary	if_false_left	thm	2
summary	if_false_right	thm	2
summary	if_neg	thm	1
summary	if_pos	thm	1
summary	if_true	thm	1
summary	if_true_left	thm	2
summary	if_true_right	thm	2
summary	iff_and_self	thm	2
summary	iff_comm	thm	1
summary	iff_congr	thm	1
summary	iff_def	thm	1
summary	iff_def'	thm	1
summary	iff_false	thm	1
summary	iff_false_intro	thm	1
summary	iff_false_left	thm	1
summary	iff_false_right	thm	1
summary	iff_iff_eq	thm	1
summary	iff_iff_implies_and_implies	thm	1
summary	iff_not_self	thm	2
summary	iff_of_eq	thm	1
summary	iff_of_false	thm	1
summary	iff_of_true	thm	1
summary	iff_or_self	thm	2
summary	iff_self	thm	1
summary	iff_self_and	thm	2
summary	iff_self_or	thm	2
summary	iff_true	thm	1
summary	iff_true_intro	thm	1
summary	iff_true_left	thm	1
summary	iff_true_right	thm	1
summary	imp	thm	1
summary	imp_and	thm	1
summary	imp_congr	thm	1
summary	imp_congr_ctx	thm	1
summary	imp_congr_left	thm	1
summary	imp_congr_right	thm	1
summary	imp_false	thm	3
summary	imp_iff_not	thm	1
summary	imp_iff_right	thm	1
summary	imp_imp_imp	thm	1
summary	imp_intro	thm	1
summary	imp_not_comm	thm	1
summary	imp_not_self	thm	2
summary	imp_or_left_iff_true	thm	1
summary	imp_or_right_iff_true	thm	1
summary	imp_self	thm	2
summary	imp_true_iff	thm	1
summary	implies_congr	thm	1
summary	implies_congr_ctx	thm	1
summary	implies_congr_left	thm	1
summary	implies_congr_right	thm	1
summary	implies_dep_congr_ctx	thm	1
summary	implies_true	thm	1
summary	inferInstance	defn	1
summary	inferInstanceAs	defn	1
summary	inline	defn	1
summary	inline	thm	1
summary	instAddFloat	defn	1
summary	instAddFloat32	defn	1
summary	instAddISize	defn	1
summary	instAddInt16	defn	1
summary	instAddInt32	defn	1
summary	instAddInt64	defn	1
summary	instAddInt8	defn	1
summary	instAddNat	defn	1
summary	instAddUInt16	defn	1
summary	instAddUInt32	defn	1
summary	instAddUInt64	defn	1
summary	instAddUInt8	defn	1
summary	instAddUSize	defn	1
summary	instAlternativeOption	defn	1
summary	instAndOpISize	defn	1
summary	instAndOpInt16	defn	1
summary	instAndOpInt32	defn	1
summary	instAndOpInt64	defn	1
summary	instAndOpInt8	defn	1
summary	instAndOpUInt16	defn	1
summary	instAndOpUInt32	defn	1
summary	instAndOpUInt64	defn	1
summary	instAndOpUInt8	defn	1
summary	instAndOpUSize	defn	1
summary	instAppendString	defn	1
summary	instAssociativeAnd	thm	1
summary	instAssociativeBoolAnd	thm	1
summary	instAssociativeBoolOr	thm	1
summary	instAssociativeISizeHAdd	thm	1
summary	instAssociativeISizeHAnd	thm	1
summary	instAssociativeISizeHMul	thm	1
summary	instAssociativeISizeHOr	thm	1
summary	instAssociativeISizeHXor	thm	1
summary	instAssociativeInt16HAdd	thm	1
summary	instAssociativeInt16HAnd	thm	1
summary	instAssociativeInt16HMul	thm	1
summary	instAssociativeInt16HOr	thm	1
summary	instAssociativeInt16HXor	thm	1
summary	instAssociativeInt32HAdd	thm	1
summary	instAssociativeInt32HAnd	thm	1
summary	instAssociativeInt32HMul	thm	1
summary	instAssociativeInt32HOr	thm	1
summary	instAssociativeInt32HXor	thm	1
summary	instAssociativeInt64HAdd	thm	1
summary	instAssociativeInt64HAnd	thm	1
summary	instAssociativeInt64HMul	thm	1
summary	instAssociativeInt64HOr	thm	1
summary	instAssociativeInt64HXor	thm	1
summary	instAssociativeInt8HAdd	thm	1
summary	instAssociativeInt8HAnd	thm	1
summary	instAssociativeInt8HMul	thm	1
summary	instAssociativeInt8HOr	thm	1
summary	instAssociativeInt8HXor	thm	1
summary	instAssociativeMaxOnOfIsLinearPreorder	thm	1
summary	instAssociativeMinOnOfIsLinearPreorder	thm	1
summary	instAssociativeOr	thm	1
summary	instAssociativeUInt16HAdd	thm	1
summary	instAssociativeUInt16HAnd	thm	1
summary	instAssociativeUInt16HMul	thm	1
summary	instAssociativeUInt16HOr	thm	1
summary	instAssociativeUInt16HXor	thm	1
summary	instAssociativeUInt32HAdd	thm	1
summary	instAssociativeUInt32HAnd	thm	1
summary	instAssociativeUInt32HMul	thm	1
summary	instAssociativeUInt32HOr	thm	1
summary	instAssociativeUInt32HXor	thm	1
summary	instAssociativeUInt64HAdd	thm	1
summary	instAssociativeUInt64HAnd	thm	1
summary	instAssociativeUInt64HMul	thm	1
summary	instAssociativeUInt64HOr	thm	1
summary	instAssociativeUInt64HXor	thm	1
summary	instAssociativeUInt8HAdd	thm	1
summary	instAssociativeUInt8HAnd	thm	1
summary	instAssociativeUInt8HMul	thm	1
summary	instAssociativeUInt8HOr	thm	1
summary	instAssociativeUInt8HXor	thm	1
summary	instAssociativeUSizeHAdd	thm	1
summary	instAssociativeUSizeHAnd	thm	1
summary	instAssociativeUSizeHMul	thm	1
summary	instAssociativeUSizeHOr	thm	1
summary	instAssociativeUSizeHXor	thm	1
summary	instBEqFloat	defn	1
summary	instBEqFloat32	defn	1
summary	instBEqOfDecidableEq	defn	1
summary	instBEqOption	defn	2
summary	instBEqProd	defn	1
summary	instCoeHTC	defn	1
summary	instCoeHTCOfCoeHeadOfCoeOTC	defn	1
summary	instCoeHTCOfCoeOTC	defn	1
summary	instCoeHTCT	defn	1
summary	instCoeHTCTIntOfIntCast	defn	1
summary	instCoeHTCTNatOfNatCast	defn	1
summary	instCoeHTCTOfCoeHTC	defn	1
summary	instCoeHTCTOfCoeTailOfCoeHTC	defn	1
summary	instCoeOTC	defn	1
summary	instCoeOTCOfCoeOut	defn	1
summary	instCoeOTCOfCoeTC	defn	1
summary	instCoeOutOfCoeFun	defn	1
summary	instCoeOutOfCoeSort	defn	1
summary	instCoeStringError	defn	1
summary	instCoeSubarrayArray	defn	1
summary	instCoeT	defn	1
summary	instCoeTC	defn	1
summary	instCoeTCOfCoe	defn	1
summary	instCoeTCOfCoe_1	defn	1
summary	instCoeTOfCoeDep	defn	1
summary	instCoeTOfCoeHTCT	defn	1
summary	instCoeTailIntOfIntCast	defn	1
summary	instCoeTailNatOfNatCast	defn	1
summary	instCommutativeISizeHAdd	thm	1
summary	instCommutativeISizeHAnd	thm	1
summary	instCommutativeISizeHMul	thm	1
summary	instCommutativeISizeHOr	thm	1
summary	instCommutativeISizeHXor	thm	1
summary	instCommutativeInt16HAdd	thm	1
summary	instCommutativeInt16HAnd	thm	1
summary	instCommutativeInt16HMul	thm	1
summary	instCommutativeInt16HOr	thm	1
summary	instCommutativeInt16HXor	thm	1
summary	instCommutativeInt32HAdd	thm	1
summary	instCommutativeInt32HAnd	thm	1
summary	instCommutativeInt32HMul	thm	1
summary	instCommutativeInt32HOr	thm	1
summary	instCommutativeInt32HXor	thm	1
summary	instCommutativeInt64HAdd	thm	1
summary	instCommutativeInt64HAnd	thm	1
summary	instCommutativeInt64HMul	thm	1
summary	instCommutativeInt64HOr	thm	1
summary	instCommutativeInt64HXor	thm	1
summary	instCommutativeInt8HAdd	thm	1
summary	instCommutativeInt8HAnd	thm	1
summary	instCommutativeInt8HMul	thm	1
summary	instCommutativeInt8HOr	thm	1
summary	instCommutativeInt8HXor	thm	1
summary	instCommutativeUInt16HAdd	thm	1
summary	instCommutativeUInt16HAnd	thm	1
summary	instCommutativeUInt16HMul	thm	1
summary	instCommutativeUInt16HOr	thm	1
summary	instCommutativeUInt16HXor	thm	1
summary	instCommutativeUInt32HAdd	thm	1
summary	instCommutativeUInt32HAnd	thm	1
summary	instCommutativeUInt32HMul	thm	1
summary	instCommutativeUInt32HOr	thm	1
summary	instCommutativeUInt32HXor	thm	1
summary	instCommutativeUInt64HAdd	thm	1
summary	instCommutativeUInt64HAnd	thm	1
summary	instCommutativeUInt64HMul	thm	1
summary	instCommutativeUInt64HOr	thm	1
summary	instCommutativeUInt64HXor	thm	1
summary	instCommutativeUInt8HAdd	thm	1
summary	instCommutativeUInt8HAnd	thm	1
summary	instCommutativeUInt8HMul	thm	1
summary	instCommutativeUInt8HOr	thm	1
summary	instCommutativeUInt8HXor	thm	1
summary	instCommutativeUSizeHAdd	thm	1
summary	instCommutativeUSizeHAnd	thm	1
summary	instCommutativeUSizeHMul	thm	1
summary	instCommutativeUSizeHOr	thm	1
summary	instCommutativeUSizeHXor	thm	1
summary	instComplementISize	defn	1
summary	instComplementInt16	defn	1
summary	instComplementInt32	defn	1
summary	instComplementInt64	defn	1
summary	instComplementInt8	defn	1
summary	instComplementUInt16	defn	1
summary	instComplementUInt32	defn	1
summary	instComplementUInt64	defn	1
summary	instComplementUInt8	defn	1
summary	instComplementUSize	defn	1
summary	instDecidableAnd	defn	2
summary	instDecidableAnd	thm	2
